time,ethusdt,btcusdt
1681119561.6733174,1859.84,28345.22
1681119562.697605,1859.84,28345.23
1681119563.6592722,1859.84,28345.23
1681119564.6429832,1859.84,28345.23
1681119565.669626,1859.84,28345.83
1681119566.6917224,1859.85,28346.13
1681119567.7119458,1859.85,28347.12
1681119568.7409904,1859.99,28347.13
1681119570.381568,1859.99,28347.78
1681119571.4035978,1860.0,28347.78
1681119572.427017,1859.99,28347.78
1681119573.4502301,1859.99,28347.79
1681119574.473688,1860.0,28347.79
1681119575.4977891,1859.99,28347.79
1681119577.0336695,1859.99,28347.78
1681119578.5682118,1859.99,28347.78
1681119580.1049144,1860.0,28347.79
1681119581.1291463,1860.0,28350.01
1681119582.152661,1860.0,28350.01
1681119583.1769156,1859.99,28350.02
1681119584.2007158,1859.99,28350.02
1681119585.225065,1860.0,28350.01
1681119586.2494373,1860.0,28350.01
1681119587.2749178,1860.0,28350.02
1681119588.2974312,1860.0,28350.01
1681119589.2137406,1860.0,28350.02
1681119590.2409236,1860.0,28350.02
1681119591.2646308,1860.0,28349.44
1681119592.1925552,1859.53,28338.42
1681119593.2124326,1859.5,28338.4
1681119594.236522,1859.45,28338.03
1681119595.2611892,1859.45,28337.57
1681119596.282658,1859.45,28337.57
1681119597.309987,1859.43,28337.57
1681119598.3333757,1858.9,28324.14
1681119599.3560476,1858.16,28324.14
1681119600.3805048,1858.15,28324.15
1681119601.4061692,1858.15,28324.14
1681119602.4290128,1858.16,28324.14
1681119603.4497,1858.16,28324.14
1681119604.4764106,1858.15,28324.14
1681119605.4447854,1858.15,28324.15
1681119606.4610019,1857.92,28324.14
1681119607.421639,1857.9,28324.14
1681119608.415473,1857.91,28324.14
1681119609.4933596,1857.9,28324.14
1681119610.5175152,1857.9,28324.14
1681119611.5424464,1857.9,28324.14
1681119612.5655036,1857.91,28324.15
1681119613.5901046,1857.91,28324.14
1681119614.5114045,1857.91,28324.15
1681119615.5357237,1857.91,28324.14
1681119616.4978712,1857.91,28324.15
1681119617.4813771,1857.9,28324.14
1681119618.5052803,1857.91,28324.15
1681119619.5288098,1857.91,28324.14
1681119620.552879,1857.91,28324.14
1681119621.493682,1857.9,28324.14
1681119622.5009608,1857.9,28324.15
1681119623.414697,1857.9,28324.15
1681119624.3934104,1857.91,28324.15
1681119625.4682064,1857.91,28324.14
1681119626.4920986,1857.91,28324.14
1681119627.4691973,1857.91,28324.14
1681119628.4377844,1857.91,28324.15
1681119629.4616044,1857.91,28324.14
1681119630.4283314,1857.9,28324.15
1681119632.1215453,1857.91,28320.59
1681119633.1486504,1857.53,28315.75
1681119634.173184,1857.52,28315.75
1681119635.195446,1857.53,28315.75
1681119636.220291,1857.53,28315.75
1681119637.2449079,1857.53,28315.75
1681119639.2978628,1857.14,28314.13
1681119641.3404474,1857.21,28314.14
1681119642.3642266,1857.22,28314.14
1681119643.9037235,1857.22,28314.13
1681119644.92643,1857.22,28314.13
1681119645.9459844,1857.26,28312.32
1681119646.9723153,1857.31,28311.61
1681119647.993869,1857.31,28310.52
1681119649.0173857,1857.31,28308.5
1681119650.0416603,1857.3,28305.31
1681119651.068172,1856.88,28303.01
1681119651.9627683,1856.87,28303.01
1681119652.9305687,1856.88,28303.01
1681119653.938084,1856.87,28303.01
1681119654.8591487,1856.87,28303.0
1681119655.9848185,1856.87,28303.0
1681119657.0043666,1856.88,28303.0
1681119657.9321196,1856.88,28303.0
1681119658.8897328,1856.88,28303.01
1681119659.8715873,1856.87,28303.01
1681119660.8995092,1856.87,28303.0
1681119661.925069,1856.88,28303.0
1681119662.9469078,1856.87,28303.01
1681119663.97064,1856.88,28303.0
1681119665.5064893,1856.88,28303.01
1681119666.4737034,1856.88,28303.0
1681119667.449647,1856.88,28303.0
1681119668.3738947,1856.88,28303.0
1681119669.3979084,1856.88,28303.0
1681119670.422622,1856.88,28302.43
1681119671.4485676,1856.88,28302.42
1681119672.4672754,1856.87,28300.01
1681119673.4139013,1856.78,28300.02
1681119674.3646069,1856.78,28300.02
1681119675.4366963,1856.78,28300.01
1681119676.4628851,1856.78,28300.01
1681119677.4872358,1856.78,28299.86
1681119678.4089935,1856.77,28298.94
1681119679.4314797,1856.78,28298.27
1681119680.3895657,1856.78,28298.26
1681119681.3427246,1856.78,28298.27
1681119683.2219806,1856.77,28298.27
1681119707.5943997,1856.96,28299.21
1681119708.6166823,1856.96,28299.21
1681119709.640467,1856.96,28299.21
1681119710.6654174,1856.96,28299.2
1681119711.69044,1856.96,28299.2
1681119712.713498,1856.97,28299.21
1681119713.7366326,1856.96,28299.21
1681119714.7608728,1856.96,28299.21
1681119715.7839212,1856.96,28299.21
1681119716.8085194,1856.97,28299.21
1681119717.8325846,1856.96,28299.21
1681119718.8561792,1856.96,28299.22
1681119719.87848,1856.96,28299.23
1681119720.9022381,1856.97,28299.24
1681119721.9302125,1856.97,28299.38
1681119722.9533238,1856.97,28299.37
1681119723.9779935,1856.96,28299.38
1681119725.0039668,1856.96,28299.37
1681119726.0246625,1856.96,28299.38
1681119727.050401,1856.96,28299.37
1681119728.072426,1856.96,28299.37
1681119729.0430622,1856.96,28299.38
1681119729.9455638,1856.96,28303.33
1681119730.939984,1857.27,28303.56
1681119732.680497,1857.27,28303.57
1681119733.704959,1857.27,28303.56
1681119734.6261392,1857.27,28303.56
1681119735.6500745,1857.26,28303.56
1681119736.6739118,1857.27,28303.56
1681119737.6429594,1857.26,28303.57
1681119738.6220596,1857.26,28303.57
1681119739.644048,1857.27,28303.57
1681119740.6183093,1857.42,28303.57
1681119741.691544,1857.42,28303.56
1681119742.7164407,1857.49,28303.56
1681119743.6915116,1857.49,28303.56
1681119744.6637914,1857.49,28303.57
1681119746.1962473,1857.51,28303.56
1681119747.2226138,1857.51,28303.56
1681119748.2486486,1857.51,28303.57
1681119749.2697563,1857.51,28303.57
1681119750.2959936,1857.51,28303.57
1681119751.31767,1857.51,28303.57
1681119802.8262706,1857.43,28303.57
1681119804.463921,1857.44,28303.56
1681119805.4869359,1857.44,28303.57
1681119806.4576848,1857.44,28303.57
1681119807.531932,1857.44,28303.56
1681119808.558815,1857.44,28303.56
1681119809.583086,1857.44,28303.57
1681119810.5475059,1857.44,28303.57
1681119811.5283394,1857.43,28303.56
1681119812.5513942,1857.43,28303.56
1681119813.5763628,1857.43,28303.56
1681119814.5975723,1857.43,28303.57
1681119815.623788,1857.44,28303.56
1681119816.6480236,1857.44,28303.56
1681119817.6700416,1857.43,28303.57
1681119818.6959388,1857.44,28303.57
1681119819.7197075,1857.44,28303.56
1681119821.2549503,1857.44,28303.57
1681119823.3039374,1857.43,28303.56
1681119824.8389406,1857.43,28303.57
1681119826.3758655,1857.44,28303.56
1681119827.3995445,1857.43,28303.57
1681119828.423493,1857.44,28306.4
1681119829.4495497,1857.73,28307.68
1681119830.4717927,1857.73,28307.67
1681119832.0079315,1857.75,28307.68
1681119833.0320578,1857.74,28307.68
1681119834.0561173,1857.74,28307.68
1681119835.0805612,1857.74,28307.67
1681119836.1062014,1857.74,28307.67
1681119837.127773,1857.74,28307.67
1681119838.1525354,1857.75,28307.67
1681119839.1393862,1857.74,28307.68
1681119840.7089653,1857.74,28307.67
1681119841.7357333,1857.75,28307.67
1681119842.862668,1857.75,28307.67
1681119843.8867428,1857.75,28307.67
1681119844.9098642,1857.74,28307.67
1681119845.9341612,1857.74,28307.67
1681119846.9579694,1857.74,28307.68
1681119847.982086,1857.75,28309.99
1681119849.0060842,1857.75,28310.0
1681119849.9277632,1857.75,28310.0
1681119850.8868918,1857.75,28310.0
1681119851.873123,1857.75,28310.0
1681119852.87526,1857.8,28314.27
1681119853.9011855,1857.81,28314.28
1681119854.842702,1857.81,28314.28
1681119855.8089426,1857.8,28314.28
1681119856.78893,1857.8,28314.28
1681119857.8126712,1857.81,28314.28
1681119858.8368182,1857.81,28314.28
1681119860.3733273,1857.81,28314.27
1681119861.3966537,1857.81,28314.28
1681119862.4209895,1857.8,28314.28
1681119863.9571056,1857.8,28314.28
1681119864.981364,1857.8,28314.27
1681119866.0040617,1857.8,28314.27
1681119867.027648,1857.81,28314.28
1681119868.052703,1857.81,28314.28
1681119869.0769603,1857.81,28314.28
1681119870.1004891,1857.81,28314.28
1681119871.0651011,1857.8,28314.27
1681119872.0462427,1857.81,28314.27
1681119873.0700994,1857.81,28314.27
1681119874.094046,1857.8,28314.28
1681119875.1187465,1857.8,28314.28
1681119876.1402159,1857.8,28314.28
1681119877.216875,1857.81,28314.28
1681119878.2921047,1857.81,28314.27
1681119879.3172836,1857.81,28314.27
1681119880.3405561,1857.81,28314.27
1681119881.3643403,1857.8,28314.27
1681119883.4163597,1857.81,28314.27
1681119884.9483159,1857.81,28314.28
1681119885.9081244,1857.8,28314.27
1681119886.8938575,1857.8,28314.27
1681119887.918042,1857.81,28314.28
1681119889.4541574,1857.8,28314.28
1681119890.478036,1857.81,28314.27
1681119891.5016258,1857.81,28314.27
1681119892.634638,1857.8,28314.27
1681119893.6521585,1857.8,28314.27
1681119894.6761827,1857.81,28314.28
1681119895.7001836,1857.81,28314.28
1681119896.8265424,1857.81,28314.28
1681119897.8507373,1857.81,28314.27
1681119898.874743,1857.81,28314.27
1681119899.8992496,1857.81,28314.28
1681119900.8598142,1857.8,28314.27
1681119901.8608844,1857.8,28314.27
1681119902.8683681,1857.8,28314.27
1681119904.404123,1857.8,28314.27
1681119905.428497,1857.81,28314.28
1681119906.453706,1857.81,28314.27
1681119907.4245079,1857.81,28314.27
1681119908.9091563,1857.8,28314.27
1681119909.9336803,1857.81,28314.27
1681119910.97515,1857.81,28314.28
1681119911.9202504,1857.81,28314.28
1681119912.8418384,1857.81,28314.28
1681119913.7640154,1857.81,28314.27
1681119914.685922,1857.81,28314.28
1681119915.5897572,1857.56,28314.27
1681119916.6017244,1857.56,28314.27
1681119917.6144972,1857.55,28314.27
1681119918.536384,1857.56,28314.28
1681119919.5627475,1857.55,28314.28
1681119920.5869708,1857.55,28314.28
1681119921.607893,1857.55,28314.28
1681119922.6329286,1857.56,28314.27
1681119923.6587849,1857.56,28314.27
1681119925.3970008,1857.56,28314.28
1681119927.1379285,1857.55,28314.27
1681119928.162605,1857.55,28314.27
1681119929.1853313,1857.54,28314.27
1681119930.2099767,1857.52,28314.27
1681119931.2331045,1857.52,28314.27
1681119932.2048697,1857.46,28314.28
1681119933.281603,1857.45,28314.27
1681119934.3055108,1857.45,28314.27
1681119935.3293068,1857.45,28314.28
1681119936.3536668,1857.45,28314.28
1681119937.3775406,1857.45,28314.28
1681119938.402528,1857.45,28314.28
1681119939.425409,1857.46,28314.27
1681119940.4494667,1857.46,28314.27
1681119941.4737065,1857.46,28314.27
1681119942.4390707,1857.46,28314.27
1681119945.0696683,1857.56,28314.27
1681119946.593711,1857.71,28314.27
1681119948.1300867,1857.71,28314.28
1681119949.6670036,1857.71,28314.27
1681119950.6890116,1857.72,28314.27
1681119951.7133157,1857.72,28314.27
1681119952.6717033,1857.72,28314.28
1681119953.6592286,1857.72,28314.28
1681119954.6848435,1857.72,28314.28
1681119955.70724,1857.72,28314.28
1681119956.7302718,1857.71,28314.27
1681119957.7543676,1857.71,28314.27
1681119958.7771432,1857.72,28314.27
1681119959.6999137,1857.72,28314.28
1681119960.7241697,1857.71,28314.27
1681119961.7488632,1857.71,28314.28
1681119962.7721825,1857.72,28314.27
1681119963.7962377,1857.72,28314.28
1681119964.8200848,1857.72,28314.27
1681119966.3560376,1857.72,28314.28
1681119967.3800771,1857.72,28314.28
1681119968.4041097,1857.71,28314.27
1681119969.4278543,1857.71,28314.28
1681119970.4519613,1857.71,28314.28
1681119971.4762428,1857.71,28314.27
1681119972.4998126,1857.72,28314.27
1681119973.407223,1857.71,28314.28
1681119974.343425,1857.71,28314.28
1681119975.3674314,1857.71,28314.27
1681119976.9025507,1857.71,28314.28
1681119977.9275308,1857.71,28314.27
1681119978.951037,1857.71,28314.28
1681119979.9748049,1857.71,28314.27
1681119980.9995298,1857.72,28314.27
1681119982.023121,1857.71,28314.27
1681119983.048921,1857.72,28314.28
1681119984.5840926,1857.72,28314.28
1681119985.6076257,1857.71,28314.27
1681119986.6314309,1857.71,28314.27
1681119987.757673,1857.71,28314.27
1681119988.781963,1857.71,28314.27
1681119989.9080005,1857.71,28314.27
1681119990.9320645,1857.71,28314.28
1681119991.9574156,1857.71,28314.28
1681119992.9798234,1857.71,28314.27
1681119993.9018455,1857.71,28314.27
1681119994.8644013,1857.71,28314.27
1681119995.9502413,1857.71,28314.27
1681119996.9740415,1857.71,28314.27
1681119997.9973862,1857.72,28314.28
1681119999.0215454,1857.72,28314.27
1681120000.0461986,1857.72,28314.28
1681120001.0702841,1857.72,28314.28
1681120002.0934298,1857.72,28314.27
1681120003.1178212,1857.72,28314.27
1681120004.6538258,1857.71,28314.27
1681120006.1033144,1857.71,28314.27
1681120007.1118045,1857.71,28314.27
1681120008.647392,1857.71,28314.28
1681120009.6712353,1857.72,28314.27
1681120010.6967533,1857.71,28314.27
1681120011.6168733,1857.71,28314.27
1681120012.6407986,1857.71,28314.27
1681120013.6646702,1857.71,28314.27
1681120014.6887915,1857.71,28314.27
1681120015.7143483,1857.72,28314.27
1681120016.7370057,1857.71,28314.28
1681120017.7604566,1857.71,28314.28
1681120018.784867,1857.72,28314.27
1681120019.8088062,1857.72,28314.28
1681120020.8331308,1857.72,28314.28
1681120021.856639,1857.72,28314.27
1681120022.8809435,1857.72,28314.27
1681120023.9049275,1857.72,28314.27
1681120024.9289494,1857.72,28314.27
1681120025.9527075,1857.72,28314.27
1681120026.976963,1857.72,28314.28
1681120028.00105,1857.71,28314.28
1681120029.0246863,1857.72,28314.27
1681120030.0494862,1857.72,28314.28
1681120031.0723495,1857.72,28314.28
1681120032.0973773,1857.72,28314.28
1681120033.5933056,1857.72,28314.28
1681120034.5916803,1857.72,28314.28
1681120035.5780187,1857.72,28314.27
1681120036.5945988,1857.72,28314.28
1681120037.6232755,1857.72,28314.27
1681120038.6504695,1857.72,28314.27
1681120039.571817,1857.72,28314.27
1681120040.5963407,1857.72,28314.27
1681120041.617429,1857.71,28314.27
1681120042.5414054,1857.71,28314.27
1681120043.566228,1857.71,28314.27
1681120044.5447843,1857.71,28314.27
1681120045.614434,1857.72,28314.28
1681120046.6385274,1857.72,28314.27
1681120047.6613934,1857.71,28314.28
1681120048.6853373,1857.72,28314.28
1681120049.7098145,1857.72,28314.28
1681120050.73475,1857.72,28314.27
1681120051.7586415,1857.72,28314.28
1681120052.7815387,1857.72,28314.27
1681120053.806092,1857.71,28314.27
1681120054.8296573,1857.71,28314.27
1681120055.7944582,1857.71,28314.28
1681120056.9893143,1857.71,28314.28
1681120058.2189043,1857.71,28314.28
1681120059.2304778,1857.72,28314.28
1681120060.2661731,1857.72,28314.28
1681120061.2806187,1857.72,28314.28
1681120062.304631,1857.71,28314.28
1681120063.3287957,1857.71,28314.28
1681120064.9663608,1857.71,28314.27
1681120066.5021613,1857.71,28314.28
1681120068.0394988,1857.91,28314.27
1681120069.5750642,1857.99,28314.28
1681120070.6005933,1858.0,28314.27
1681120071.6240344,1857.99,28314.27
1681120072.648295,1857.99,28314.27
1681120073.5691433,1858.0,28314.27
1681120074.593198,1857.99,28314.28
1681120075.621242,1858.0,28314.28
1681120077.1531663,1857.99,28314.27
1681120078.1778355,1857.99,28314.27
1681120079.200671,1858.0,28314.27
1681120080.2242682,1857.99,28314.27
1681120081.2457316,1858.0,28314.27
1681120082.272624,1857.99,28314.28
1681120083.296634,1858.0,28314.27
1681120084.3207138,1858.0,28314.27
1681120085.3446972,1857.99,28314.27
1681120086.3713121,1857.99,28314.28
1681120087.3929486,1858.0,28314.27
1681120088.4221027,1857.99,28314.28
1681120089.4181693,1857.99,28314.27
1681120090.8747892,1858.0,28314.27
1681120091.8989363,1858.0,28314.27
1681120092.9227448,1858.0,28314.27
1681120093.9512684,1857.99,28314.27
1681120094.9730318,1857.99,28314.28
1681120095.9352856,1858.0,28314.27
1681120097.0192087,1858.0,28314.28
1681120097.9792845,1858.0,28314.28
1681120098.90659,1858.0,28314.28
1681120099.886672,1858.0,28314.28
1681120100.9101014,1858.0,28314.27
1681120101.8854802,1858.0,28314.27
1681120102.8560886,1858.0,28314.27
1681120103.8792703,1858.0,28314.28
1681120105.5370479,1858.0,28314.27
1681120106.541556,1858.0,28314.27
1681120107.566448,1858.0,28314.27
1681120108.5897105,1858.0,28314.27
1681120109.613972,1858.0,28314.27
1681120110.6383235,1858.0,28314.27
1681120111.6625953,1858.0,28314.27
1681120112.6867948,1858.0,28314.27
1681120113.7154562,1858.0,28314.27
1681120114.7364993,1858.0,28314.27
1681120115.7606354,1858.0,28314.27
1681120116.7853708,1858.0,28314.28
1681120117.807839,1858.0,28314.27
1681120118.8272223,1858.01,28314.27
1681120119.8541696,1858.02,28314.27
1681120120.8779252,1858.02,28314.28
1681120121.9017825,1858.02,28314.27
1681120122.9252434,1858.02,28314.28
1681120123.9493213,1858.02,28314.27
1681120124.9733977,1858.02,28314.27
1681120126.4067976,1858.02,28314.28
1681120127.9430828,1858.02,28314.27
1681120128.966648,1858.02,28314.27
1681120129.9911866,1858.01,28314.27
1681120131.526978,1858.02,28314.27
1681120132.5830543,1858.02,28314.27
1681120134.0867798,1858.01,28314.28
1681120135.0386035,1858.02,28314.28
1681120136.9519036,1858.02,28314.27
1681120137.9786425,1858.02,28314.27
1681120139.0041897,1858.01,28314.28
1681120140.0287614,1858.01,28314.28
1681120141.0510716,1858.02,28314.27
1681120142.0743432,1858.01,28314.28
1681120143.6100938,1858.01,28314.28
1681120144.633934,1858.01,28314.28
1681120146.785817,1858.01,28314.28
1681120147.809424,1858.01,28314.28
1681120148.9358976,1858.02,28314.27
1681120149.8564603,1858.02,28314.28
1681120150.880563,1858.02,28314.27
1681120151.904525,1858.01,28314.28
1681120152.9287558,1858.01,28314.27
1681120153.8500175,1858.01,28314.28
1681120154.7718196,1858.02,28314.28
1681120156.1507509,1858.02,28314.27
1681120157.129961,1858.02,28314.27
1681120158.1512225,1858.02,28314.28
1681120159.1747696,1858.01,28314.28
1681120160.186387,1858.01,28314.28
1681120161.736028,1858.01,28314.27
1681120162.7613454,1858.01,28314.28
1681120163.7891686,1858.01,28314.28
1681120164.8089209,1858.01,28314.28
1681120165.830858,1858.02,28314.28
1681120166.857141,1858.02,28314.28
1681120167.8098247,1858.01,28314.28
1681120168.8016837,1858.01,28314.28
1681120169.8245246,1858.02,28314.28
1681120171.4626987,1858.01,28314.28
1681120172.4872475,1858.01,28314.28
1681120173.510605,1858.01,28314.28
1681120174.5345886,1858.01,28314.27
1681120175.558612,1858.02,28314.27
1681120176.588003,1858.02,28314.28
1681120177.6570282,1858.01,28314.27
1681120178.6376064,1858.01,28314.27
1681120179.9623044,1858.01,28314.28
1681120181.0883658,1858.03,28314.28
1681120182.112302,1858.04,28314.28
1681120183.1373699,1858.04,28314.27
1681120184.160158,1858.04,28314.28
1681120185.1843796,1858.04,28314.27
1681120186.2080429,1858.05,28314.27
1681120188.2553875,1858.04,28314.28
1681120189.792146,1858.05,28314.28
1681120191.225867,1858.04,28314.27
1681120192.7617326,1858.05,28314.28
1681120193.7859142,1858.05,28314.28
1681120195.3192873,1858.05,28314.27
1681120196.344749,1858.06,28314.27
1681120197.3699205,1858.05,28314.28
1681120198.9060447,1858.06,28314.27
1681120199.9299562,1858.05,28314.28
1681120201.4659538,1858.06,28314.27
1681120202.4901698,1858.06,28314.27
1681120203.5143209,1858.06,28314.28
1681120204.5380404,1858.05,28314.28
1681120206.0739133,1858.05,28314.27
1681120207.097719,1858.05,28314.28
1681120208.0204432,1858.06,28314.28
1681120209.0448415,1858.06,28314.27
1681120210.0675712,1858.06,28314.27
1681120211.0915048,1858.05,28314.28
1681120212.11516,1858.06,28314.27
1681120213.1394074,1858.06,28314.27
1681120214.1018953,1858.05,28314.27
1681120215.085297,1858.05,28314.27
1681120216.0067754,1858.05,28314.28
1681120217.0344052,1858.05,28314.27
1681120218.0546865,1858.05,28314.27
1681120219.0783865,1858.05,28314.28
1681120220.1026764,1858.06,28314.27
1681120221.1267307,1858.06,28314.27
1681120222.150911,1858.06,28314.28
1681120223.1745493,1858.06,28314.27
1681120224.1986907,1858.06,28314.27
1681120225.222643,1858.05,28314.28
1681120226.2468345,1858.06,28314.28
1681120227.270447,1858.05,28314.27
1681120228.2945604,1858.06,28314.27
1681120229.2575986,1858.05,28314.28
1681120230.3404026,1858.05,28314.28
1681120231.3646293,1858.06,28314.27
1681120232.3906107,1858.06,28314.27
1681120233.4145195,1858.06,28314.28
1681120234.4389222,1858.05,28314.27
1681120235.4628637,1858.06,28314.27
1681120236.4868517,1858.06,28314.27
1681120237.5111332,1858.06,28314.28
1681120238.7398782,1858.05,28314.27
1681120239.661139,1858.06,28314.27
1681120240.7873383,1858.06,28314.28
1681120241.811722,1858.06,28314.27
1681120242.8354506,1858.05,28314.28
1681120244.369656,1858.05,28314.28
1681120245.395061,1858.05,28314.27
1681120246.4195468,1858.05,28314.27
1681120249.1834965,1858.06,28314.27
1681120250.7207503,1858.06,28314.27
1681120251.742061,1858.06,28314.27
1681120252.76812,1858.05,28314.27
1681120253.791972,1858.06,28314.28
1681120254.816518,1858.06,28314.27
1681120255.8403432,1858.06,28314.27
1681120256.8660629,1858.06,28314.27
1681120257.8880477,1858.05,28314.27
1681120258.9137237,1858.05,28314.27
1681120259.938838,1858.05,28314.28
1681120261.4722207,1858.06,28314.27
1681120262.4961855,1858.06,28314.27
1681120264.0323904,1858.06,28314.28
1681120265.056231,1858.06,28314.27
1681120266.0807648,1858.06,28313.7
1681120267.1040208,1858.06,28310.72
1681120268.1287,1858.06,28310.72
1681120269.1523502,1858.06,28310.71
1681120270.1762602,1858.05,28310.72
1681120271.0978243,1858.06,28310.72
1681120272.1216972,1858.06,28310.72
1681120273.1457393,1858.05,28310.71
1681120274.6184824,1858.05,28310.72
1681120275.5857382,1858.05,28310.72
1681120276.6277432,1858.06,28310.72
1681120277.6363115,1858.06,28310.71
1681120278.573896,1858.06,28310.71
1681120279.4948096,1858.06,28310.72
1681120281.0331535,1858.06,28310.72
1681120282.0553274,1858.05,28310.72
1681120283.0791807,1858.05,28310.71
1681120284.1040916,1858.06,28310.72
1681120285.1275764,1858.06,28310.72
1681120286.1531203,1858.05,28310.72
1681120287.1746142,1858.06,28310.64
1681120288.1991062,1858.06,28310.64
1681120289.2234504,1858.06,28310.64
1681120290.2473185,1858.06,28310.64
1681120291.2722518,1858.06,28310.64
1681120292.2950137,1858.06,28310.65
1681120293.3193202,1858.06,28310.6
1681120294.3439863,1858.06,28310.18
1681120295.3670814,1858.06,28310.14
1681120296.3908098,1857.71,28309.84
1681120297.4145598,1857.72,28309.85
1681120298.4392822,1857.71,28306.27
1681120299.4629233,1857.71,28306.27
1681120300.487598,1857.71,28306.27
1681120301.5113847,1857.71,28306.28
1681120302.5351312,1857.72,28306.28
1681120303.559832,1857.71,28306.28
1681120304.582988,1857.71,28306.28
1681120305.6070125,1857.71,28306.12
1681120306.630638,1857.72,28306.12
1681120307.6549351,1857.72,28306.12
1681120309.188404,1857.71,28306.11
1681120311.2392025,1857.71,28306.12
1681120312.8778524,1857.71,28305.53
1681120315.0372367,1857.71,28305.47
1681120316.051707,1857.71,28305.47
1681120317.5879815,1857.72,28305.47
1681120318.6137414,1857.72,28305.47
1681120319.6355703,1857.72,28305.47
1681120320.6617403,1857.72,28305.46
1681120321.5815399,1857.72,28305.46
1681120322.6055596,1857.71,28305.47
1681120323.527025,1857.72,28305.47
1681120324.551247,1857.72,28305.46
1681120325.5760558,1857.72,28305.46
1681120326.5993586,1857.72,28305.46
1681120327.6233358,1857.71,28305.47
1681120328.647198,1857.72,28305.47
1681120329.6711087,1857.72,28305.46
1681120331.0039032,1857.7,28305.46
1681120332.5387762,1857.7,28305.46
1681120333.4985824,1857.7,28305.46
1681120334.4837918,1857.7,28305.47
1681120335.5078425,1857.7,28305.47
1681120336.4292967,1857.69,28305.47
1681120337.4535663,1857.69,28305.47
1681120338.4775653,1857.7,28305.46
1681120339.4374704,1857.7,28305.47
1681120340.4229765,1857.7,28305.47
1681120341.3448775,1857.69,28305.46
1681120342.3657765,1857.69,28305.47
1681120343.2904296,1857.7,28305.47
1681120344.3150535,1857.7,28305.46
1681120345.3384998,1857.71,28305.46
1681120346.3623977,1857.71,28305.47
1681120347.386485,1857.71,28305.47
1681120349.024843,1857.77,28305.72
1681120350.04886,1857.76,28306.4
1681120351.0063393,1857.77,28307.24
1681120351.9942358,1857.77,28307.23
1681120352.9524982,1857.76,28307.24
1681120353.9428308,1857.77,28307.24
1681120355.5785656,1857.76,28307.23
1681120356.6025841,1857.77,28307.24
1681120357.626602,1857.76,28307.24
1681120358.650561,1857.76,28307.24
1681120359.6747692,1857.76,28307.23
1681120360.698569,1857.79,28307.24
1681120361.722677,1857.79,28307.24
1681120362.7465818,1857.78,28307.24
1681120363.7705505,1857.78,28307.23
1681120364.7921824,1857.78,28307.24
1681120365.8174357,1857.79,28307.24
1681120366.842498,1857.79,28307.24
1681120367.868131,1857.83,28307.23
1681120368.8913596,1857.83,28307.23
1681120370.856899,1857.83,28307.23
1681120372.3722773,1857.82,28307.24
1681120373.9087553,1857.82,28307.24
1681120375.4439385,1857.82,28307.24
1681120376.4680192,1857.82,28307.23
1681120377.492575,1857.83,28307.24
1681120378.4560826,1857.82,28307.24
1681120379.4377987,1857.83,28307.24
1681120380.9736812,1857.82,28307.23
1681120381.9980142,1857.82,28307.23
1681120383.022069,1857.82,28307.24
1681120384.55615,1857.82,28307.23
1681120385.582318,1857.83,28307.23
1681120386.605691,1857.83,28307.23
1681120387.6780436,1857.82,28307.24
1681120388.6538124,1857.82,28307.23
1681120389.6781256,1857.82,28307.24
1681120390.5995529,1857.83,28307.24
1681120391.623149,1857.82,28307.24
1681120392.6476872,1857.83,28307.24
1681120393.671322,1857.83,28307.24
1681120394.6957285,1857.83,28307.24
1681120395.719626,1857.83,28307.24
1681120396.7430155,1857.82,28307.23
1681120397.767447,1857.65,28307.23
1681120398.791762,1857.64,28307.24
1681120399.7867715,1857.64,28307.24
1681120400.7373428,1857.64,28307.24
1681120401.7611387,1857.64,28307.24
1681120402.7853293,1857.64,28307.24
1681120403.808827,1857.64,28307.24
1681120405.2811255,1857.64,28307.24
1681120406.2665496,1857.64,28307.23
1681120407.2907584,1857.65,28307.23
1681120408.3146122,1857.64,28307.23
1681120409.7475882,1857.64,28307.24
1681120410.7726333,1857.65,28307.23
1681120411.7971122,1857.64,28307.23
1681120412.820336,1857.64,28307.23
1681120413.844939,1857.64,28307.23
1681120414.8713305,1857.64,28307.23
1681120415.8953798,1857.65,28307.23
1681120417.5315766,1857.64,28307.23
1681120418.657136,1857.65,28307.24
1681120419.681178,1857.65,28307.23
1681120420.6420355,1857.65,28307.24
1681120421.6269376,1857.64,28307.24
1681120422.6507502,1857.65,28307.23
1681120423.674701,1857.65,28307.23
1681120424.696946,1857.64,28307.23
1681120425.7228673,1857.65,28307.24
1681120426.7470756,1857.65,28307.24
1681120427.7708938,1857.65,28307.24
1681120428.7947795,1857.65,28307.23
1681120429.8197591,1857.65,28307.23
1681120431.8679001,1857.65,28307.24
1681120433.9159985,1857.65,28307.24
1681120435.4532948,1857.65,28307.24
1681120436.4749806,1857.64,28307.24
1681120437.4988844,1857.64,28307.24
1681120438.5234168,1857.65,28307.23
1681120439.5471125,1857.65,28307.23
1681120440.571233,1857.65,28307.24
1681120441.5950823,1857.64,28307.23
1681120442.6192071,1857.65,28307.23
1681120443.6429608,1857.64,28307.23
1681120445.1759849,1857.65,28307.24
1681120446.203594,1857.65,28307.24
1681120447.738075,1857.65,28307.24
1681120448.7630508,1857.81,28307.23
